country,region_id,region_name,year,risk_zone,i_drought_days,crust_flag,elf_raw,i_frost_days,frost_catastrophic,lr_standard_pct,lr_winter_pct,lr_full_pct,lat,lon,clay_pct,sowing_doy
CZ,CZ-JC,South Bohemia,1995,Z2,0,0,0.02931223075135632,0,1,1.05,4.5,10.55,49.0,14.47,27,248
CZ,CZ-JM,South Moravia,1995,Z2,0,0,0.02931223075135632,0,0,1.05,0.0,6.05,49.0,16.62,33,250
CZ,CZ-KA,Karlovy Vary,1995,Z3,0,0,0.02931223075135632,6,1,1.05,5.31,11.36,50.23,12.87,24,247
CZ,CZ-KR,Hradec Králové,1995,Z2,0,0,0.02931223075135632,10,1,1.05,5.85,11.9,50.21,15.83,28,247
CZ,CZ-LI,Liberec,1995,Z3,0,0,0.02931223075135632,0,0,1.05,0.0,6.05,50.77,15.05,24,246
CZ,CZ-MO,Moravian-Silesian,1995,Z2,0,0,0.02931223075135632,2,1,1.05,4.77,10.82,49.82,18.26,28,247
CZ,CZ-OL,Olomouc,1995,Z2,0,0,0.02931223075135632,2,1,1.05,4.77,10.82,49.6,17.25,30,248
CZ,CZ-PA,Pardubice,1995,Z2,0,0,0.02931223075135632,9,1,1.05,5.71,11.77,50.03,15.78,28,247
CZ,CZ-PL,Plzeň,1995,Z3,0,0,0.02931223075135632,3,1,1.05,4.91,10.96,49.74,13.38,26,248
CZ,CZ-PR,Prague,1995,Z2,0,0,0.02931223075135632,2,0,1.05,0.27,6.32,50.08,14.44,30,248
CZ,CZ-ST,Central Bohemia,1995,Z2,0,0,0.02931223075135632,3,1,1.05,4.91,10.96,49.88,14.66,30,248
CZ,CZ-US,Ústí nad Labem,1995,Z3,0,0,0.02931223075135632,0,1,1.05,4.5,10.55,50.66,14.03,25,246
CZ,CZ-VY,Vysočina,1995,Z3,0,0,0.02931223075135632,0,1,1.05,4.5,10.55,49.4,15.58,27,248
CZ,CZ-ZL,Zlín,1995,Z2,0,0,0.02931223075135632,0,0,1.05,0.0,6.05,49.23,17.67,30,248
