country,region_id,region_name,year,risk_zone,i_drought_days,crust_flag,elf_raw,i_frost_days,frost_catastrophic,lr_standard_pct,lr_winter_pct,lr_full_pct,lat,lon,clay_pct,sowing_doy
RO,RO-AB,Alba,2011,Z3,5,0,0.05037845155623271,0,0,1.81,0.0,6.81,46.08,23.58,28,253
RO,RO-AR,Arad,2011,Z2,31,0,0.9978995478778538,0,0,35.81,0.0,40.81,46.17,21.31,32,255
RO,RO-AG,Argeș,2011,Z2,12,0,0.38071842411903734,0,0,13.66,0.0,18.66,44.87,24.87,35,257
RO,RO-BC,Bacău,2011,Z3,16,0,0.7137158367436659,0,0,25.62,0.0,30.62,46.57,26.91,30,250
RO,RO-BH,Bihor,2011,Z2,23,0,0.9665441396937149,0,0,34.69,0.0,39.69,47.05,22.0,30,252
RO,RO-BN,Bistrița-Năsăud,2011,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.13,24.5,25,248
RO,RO-BT,Botoșani,2011,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.75,26.67,30,245
RO,RO-BV,Brașov,2011,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,45.65,25.6,22,250
RO,RO-BR,Brăila,2011,Z1,45,0,0.9999843261317342,0,0,35.89,0.0,40.89,45.27,27.96,38,258
RO,RO-B,București,2011,Z1,34,0,0.9992639675153742,0,0,35.86,0.0,40.86,44.43,26.1,38,258
RO,RO-BZ,Buzău,2011,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,45.15,26.82,35,257
RO,RO-CS,Caraș-Severin,2011,Z2,9,0,0.17704464793438088,0,0,6.35,0.0,11.35,45.3,21.9,28,255
RO,RO-CL,Călărași,2011,Z1,39,0,0.9998720189035949,0,0,35.89,0.0,40.89,44.2,26.33,40,260
RO,RO-CJ,Cluj,2011,Z3,5,0,0.05037845155623271,0,0,1.81,0.0,6.81,46.77,23.6,26,250
RO,RO-CT,Constanța,2011,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,44.18,28.65,25,262
RO,RO-CV,Covasna,2011,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,45.85,26.18,24,250
RO,RO-DB,Dâmbovița,2011,Z2,25,0,0.983101707501619,0,0,35.28,0.0,40.28,44.93,25.45,35,257
RO,RO-DJ,Dolj,2011,Z1,47,0,0.9999922165259504,0,0,35.89,0.0,40.89,44.32,23.81,42,258
RO,RO-GL,Galați,2011,Z1,48,0,0.9999945150659332,0,0,35.89,0.0,40.89,45.43,28.05,35,258
RO,RO-GR,Giurgiu,2011,Z1,31,0,0.9978995478778538,0,0,35.81,0.0,40.81,43.9,25.97,42,260
RO,RO-GJ,Gorj,2011,Z2,25,0,0.983101707501619,0,0,35.28,0.0,40.28,44.95,23.28,30,255
RO,RO-HR,Harghita,2011,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,46.5,25.5,22,248
RO,RO-HD,Hunedoara,2011,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,45.72,22.91,28,253
RO,RO-IL,Ialomița,2011,Z1,31,0,0.9978995478778538,0,0,35.81,0.0,40.81,44.6,27.38,30,260
RO,RO-IS,Iași,2011,Z1,26,0,0.9880322522828535,8,1,35.46,6.2,46.66,47.15,27.6,33,248
RO,RO-IF,Ilfov,2011,Z1,28,0,0.9940209702640845,0,0,35.68,0.0,40.68,44.55,26.12,38,258
RO,RO-MM,Maramureș,2011,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.65,24.1,25,247
RO,RO-MH,Mehedinți,2011,Z2,10,0,0.23388549229737815,0,0,8.39,0.0,13.39,44.63,22.65,32,255
RO,RO-MS,Mureș,2011,Z3,16,0,0.7137158367436659,0,0,25.62,0.0,30.62,46.55,24.57,26,250
RO,RO-NT,Neamț,2011,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.0,26.37,28,250
RO,RO-OT,Olt,2011,Z1,20,0,0.9099889486887538,0,0,32.66,0.0,37.66,44.43,24.37,40,258
RO,RO-PH,Prahova,2011,Z2,11,0,0.3022724360915589,0,0,10.85,0.0,15.85,45.07,25.98,35,257
RO,RO-SM,Satu Mare,2011,Z2,11,0,0.3022724360915589,0,0,10.85,0.0,15.85,47.8,22.88,28,250
RO,RO-SJ,Sălaj,2011,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.18,23.05,27,250
RO,RO-SB,Sibiu,2011,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,45.8,24.15,25,252
RO,RO-SV,Suceava,2011,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.65,25.95,27,247
RO,RO-TR,Teleorman,2011,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,43.97,25.0,42,260
RO,RO-TM,Timiș,2011,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,45.75,21.23,33,255
RO,RO-TL,Tulcea,2011,Z1,37,0,0.9997423111534652,0,0,35.88,0.0,40.88,45.18,28.8,28,260
RO,RO-VS,Vaslui,2011,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,46.64,27.73,32,250
RO,RO-VL,Vâlcea,2011,Z2,19,0,0.8769112337997742,0,0,31.47,0.0,36.47,45.1,24.37,30,255
RO,RO-VN,Vrancea,2011,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,45.7,27.07,35,252
