country,region_id,region_name,year,risk_zone,i_drought_days,crust_flag,elf_raw,i_frost_days,frost_catastrophic,lr_standard_pct,lr_winter_pct,lr_full_pct,lat,lon,clay_pct,sowing_doy
MD,MD-AN,Anenii Noi,2023,Z2,43,0,0.9999684372068576,0,0,35.89,0.0,40.89,46.88,29.23,35,248
MD,MD-BA,Bălți,2023,Z1,20,0,0.9099889486887538,0,0,32.66,0.0,37.66,47.76,27.93,32,245
MD,MD-BR,Briceni,2023,Z1,5,0,0.05037845155623271,0,0,1.81,0.0,6.81,48.37,27.07,30,243
MD,MD-CA,Cahul,2023,Z1,25,0,0.983101707501619,0,0,35.28,0.0,40.28,45.9,28.2,35,252
MD,MD-CM,Căușeni,2023,Z1,36,0,0.9996343616051846,0,0,35.88,0.0,40.88,46.63,29.41,37,250
MD,MD-CI,Cimișlia,2023,Z1,31,0,0.9978995478778538,0,0,35.81,0.0,40.81,46.52,28.78,37,250
MD,MD-CR,Criuleni,2023,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.21,29.15,33,247
MD,MD-DO,Dondușeni,2023,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,48.23,27.6,30,243
MD,MD-DR,Drochia,2023,Z1,1,0,0.012913301141131968,0,0,0.46,0.0,5.46,48.02,27.87,30,244
MD,MD-DU,Dubăsari,2023,Z2,17,0,0.7796280248474575,0,0,27.98,0.0,32.98,47.27,29.15,33,247
MD,MD-ED,Edineț,2023,Z2,6,0,0.07001232730440324,0,0,2.51,0.0,7.51,48.17,27.3,29,243
MD,MD-FL,Florești,2023,Z1,9,0,0.17704464793438088,0,0,6.35,0.0,11.35,47.9,28.28,30,244
MD,MD-GL,Glodeni,2023,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.78,27.52,30,244
MD,MD-HI,Hîncești,2023,Z2,8,0,0.13164405250562752,0,0,4.72,0.0,9.72,46.83,28.58,35,248
MD,MD-IA,Ialoveni,2023,Z2,15,0,0.6372619853422139,0,0,22.87,0.0,27.87,46.87,28.77,35,248
MD,MD-LE,Leova,2023,Z1,30,0,0.9970219379395922,0,0,35.78,0.0,40.78,46.48,28.26,37,250
MD,MD-NI,Nisporeni,2023,Z2,24,0,0.9761888011132211,0,0,35.04,0.0,40.04,47.08,28.18,33,247
MD,MD-OC,Ocnița,2023,Z2,4,0,0.03603723357084454,0,0,1.29,0.0,6.29,48.38,27.47,28,243
MD,MD-OR,Orhei,2023,Z2,30,0,0.9970219379395922,0,0,35.78,0.0,40.78,47.38,28.82,33,247
MD,MD-RE,Rezina,2023,Z2,15,0,0.6372619853422139,0,0,22.87,0.0,27.87,47.75,28.97,32,245
MD,MD-RI,Rîșcani,2023,Z1,3,0,0.025668175767341234,0,0,0.92,0.0,5.92,47.95,27.57,30,244
MD,MD-SI,Sîngerei,2023,Z1,2,0,0.01822621460580879,0,0,0.65,0.0,5.65,47.63,28.13,31,245
MD,MD-SO,Soroca,2023,Z1,10,0,0.23388549229737815,0,0,8.39,0.0,13.39,48.16,28.3,30,243
MD,MD-ST,Strășeni,2023,Z2,12,0,0.38071842411903734,0,0,13.66,0.0,18.66,47.14,28.6,33,247
MD,MD-SD,Șoldănești,2023,Z2,27,0,0.991536559073981,0,0,35.59,0.0,40.59,47.82,28.8,30,244
MD,MD-ST2,Ștefan Vodă,2023,Z1,30,0,0.9970219379395922,0,0,35.78,0.0,40.78,46.52,29.67,35,250
MD,MD-TA,Taraclia,2023,Z1,31,0,0.9978995478778538,0,0,35.81,0.0,40.81,45.9,28.67,37,252
MD,MD-TE,Telenești,2023,Z2,8,0,0.13164405250562752,0,0,4.72,0.0,9.72,47.5,28.37,31,246
MD,MD-UN,Ungheni,2023,Z2,24,0,0.9761888011132211,0,0,35.04,0.0,40.04,47.21,27.8,32,246
