country,region_id,region_name,year,risk_zone,i_drought_days,crust_flag,elf_raw,i_frost_days,frost_catastrophic,lr_standard_pct,lr_winter_pct,lr_full_pct,lat,lon,clay_pct,sowing_doy
MD,MD-AN,Anenii Noi,2024,Z2,11,0,0.3022724360915589,0,0,10.85,0.0,15.85,46.88,29.23,35,248
MD,MD-BA,Bălți,2024,Z1,17,0,0.7796280248474575,0,0,27.98,0.0,32.98,47.76,27.93,32,245
MD,MD-BR,Briceni,2024,Z1,20,0,0.9099889486887538,0,0,32.66,0.0,37.66,48.37,27.07,30,243
MD,MD-CA,Cahul,2024,Z1,8,0,0.13164405250562752,0,0,4.72,0.0,9.72,45.9,28.2,35,252
MD,MD-CM,Căușeni,2024,Z1,7,1,0.09652032552329681,0,0,4.96,0.0,9.96,46.63,29.41,37,250
MD,MD-CI,Cimișlia,2024,Z1,8,1,0.13164405250562752,0,0,6.22,0.0,11.22,46.52,28.78,37,250
MD,MD-CR,Criuleni,2024,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.21,29.15,33,247
MD,MD-DO,Dondușeni,2024,Z1,6,0,0.07001232730440324,0,0,2.51,0.0,7.51,48.23,27.6,30,243
MD,MD-DR,Drochia,2024,Z1,1,0,0.012913301141131968,0,0,0.46,0.0,5.46,48.02,27.87,30,244
MD,MD-DU,Dubăsari,2024,Z2,3,0,0.025668175767341234,0,0,0.92,0.0,5.92,47.27,29.15,33,247
MD,MD-ED,Edineț,2024,Z2,19,0,0.8769112337997742,0,0,31.47,0.0,36.47,48.17,27.3,29,243
MD,MD-FL,Florești,2024,Z1,13,0,0.46592788692288584,0,0,16.72,0.0,21.72,47.9,28.28,30,244
MD,MD-GL,Glodeni,2024,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.78,27.52,30,244
MD,MD-HI,Hîncești,2024,Z2,5,1,0.05037845155623271,0,0,3.31,0.0,8.31,46.83,28.58,35,248
MD,MD-IA,Ialoveni,2024,Z2,6,1,0.07001232730440324,0,0,4.01,0.0,9.01,46.87,28.77,35,248
MD,MD-LE,Leova,2024,Z1,8,1,0.13164405250562752,0,0,6.22,0.0,11.22,46.48,28.26,37,250
MD,MD-NI,Nisporeni,2024,Z2,8,1,0.13164405250562752,0,0,6.22,0.0,11.22,47.08,28.18,33,247
MD,MD-OC,Ocnița,2024,Z2,18,0,0.8338967485066187,0,0,29.93,0.0,34.93,48.38,27.47,28,243
MD,MD-OR,Orhei,2024,Z2,8,0,0.13164405250562752,0,0,4.72,0.0,9.72,47.38,28.82,33,247
MD,MD-RE,Rezina,2024,Z2,9,0,0.17704464793438088,0,0,6.35,0.0,11.35,47.75,28.97,32,245
MD,MD-RI,Rîșcani,2024,Z1,9,0,0.17704464793438088,0,0,6.35,0.0,11.35,47.95,27.57,30,244
MD,MD-SI,Sîngerei,2024,Z1,0,1,0.009134684189400336,0,0,1.83,0.0,6.83,47.63,28.13,31,245
MD,MD-SO,Soroca,2024,Z1,15,0,0.6372619853422139,0,0,22.87,0.0,27.87,48.16,28.3,30,243
MD,MD-ST,Strășeni,2024,Z2,3,1,0.025668175767341234,0,0,2.42,0.0,7.42,47.14,28.6,33,247
MD,MD-SD,Șoldănești,2024,Z2,18,0,0.8338967485066187,0,0,29.93,0.0,34.93,47.82,28.8,30,244
MD,MD-ST2,Ștefan Vodă,2024,Z1,2,0,0.01822621460580879,0,0,0.65,0.0,5.65,46.52,29.67,35,250
MD,MD-TA,Taraclia,2024,Z1,8,1,0.13164405250562752,0,0,6.22,0.0,11.22,45.9,28.67,37,252
MD,MD-TE,Telenești,2024,Z2,2,0,0.01822621460580879,0,0,0.65,0.0,5.65,47.5,28.37,31,246
MD,MD-UN,Ungheni,2024,Z2,11,1,0.3022724360915589,0,0,12.35,0.0,17.35,47.21,27.8,32,246
