country,region_id,region_name,year,risk_zone,i_drought_days,crust_flag,elf_raw,i_frost_days,frost_catastrophic,lr_standard_pct,lr_winter_pct,lr_full_pct,lat,lon,clay_pct,sowing_doy
MD,MD-AN,Anenii Noi,2002,Z2,4,0,0.03603723357084454,6,0,1.29,0.95,7.24,46.88,29.23,35,248
MD,MD-BA,Bălți,2002,Z1,0,0,0.009134684189400336,10,0,0.33,1.58,6.9,47.76,27.93,32,245
MD,MD-BR,Briceni,2002,Z1,0,0,0.009134684189400336,11,1,0.33,6.98,12.31,48.37,27.07,30,243
MD,MD-CA,Cahul,2002,Z1,0,0,0.009134684189400336,4,0,0.33,0.63,5.96,45.9,28.2,35,252
MD,MD-CM,Căușeni,2002,Z1,0,0,0.009134684189400336,6,0,0.33,0.95,6.27,46.63,29.41,37,250
MD,MD-CI,Cimișlia,2002,Z1,0,0,0.009134684189400336,8,1,0.33,6.51,11.84,46.52,28.78,37,250
MD,MD-CR,Criuleni,2002,Z2,0,0,0.009134684189400336,8,0,0.33,1.26,6.59,47.21,29.15,33,247
MD,MD-DO,Dondușeni,2002,Z1,0,0,0.009134684189400336,10,1,0.33,6.83,12.15,48.23,27.6,30,243
MD,MD-DR,Drochia,2002,Z1,0,0,0.009134684189400336,9,1,0.33,6.67,12.0,48.02,27.87,30,244
MD,MD-DU,Dubăsari,2002,Z2,0,0,0.009134684189400336,8,0,0.33,1.26,6.59,47.27,29.15,33,247
MD,MD-ED,Edineț,2002,Z2,0,0,0.009134684189400336,10,1,0.33,6.83,12.15,48.17,27.3,29,243
MD,MD-FL,Florești,2002,Z1,0,0,0.009134684189400336,10,0,0.33,1.58,6.9,47.9,28.28,30,244
MD,MD-GL,Glodeni,2002,Z1,0,0,0.009134684189400336,9,1,0.33,6.67,12.0,47.78,27.52,30,244
MD,MD-HI,Hîncești,2002,Z2,0,0,0.009134684189400336,6,0,0.33,0.95,6.27,46.83,28.58,35,248
MD,MD-IA,Ialoveni,2002,Z2,0,0,0.009134684189400336,8,0,0.33,1.26,6.59,46.87,28.77,35,248
MD,MD-LE,Leova,2002,Z1,0,0,0.009134684189400336,6,1,0.33,6.2,11.52,46.48,28.26,37,250
MD,MD-NI,Nisporeni,2002,Z2,0,0,0.009134684189400336,8,0,0.33,1.26,6.59,47.08,28.18,33,247
MD,MD-OC,Ocnița,2002,Z2,0,0,0.009134684189400336,10,1,0.33,6.83,12.15,48.38,27.47,28,243
MD,MD-OR,Orhei,2002,Z2,3,0,0.025668175767341234,10,0,0.92,1.58,7.5,47.38,28.82,33,247
MD,MD-RE,Rezina,2002,Z2,0,0,0.009134684189400336,10,0,0.33,1.58,6.9,47.75,28.97,32,245
MD,MD-RI,Rîșcani,2002,Z1,0,0,0.009134684189400336,12,1,0.33,7.14,12.47,47.95,27.57,30,244
MD,MD-SI,Sîngerei,2002,Z1,0,0,0.009134684189400336,12,0,0.33,1.89,7.22,47.63,28.13,31,245
MD,MD-SO,Soroca,2002,Z1,0,0,0.009134684189400336,9,0,0.33,1.42,6.75,48.16,28.3,30,243
MD,MD-ST,Strășeni,2002,Z2,0,0,0.009134684189400336,9,0,0.33,1.42,6.75,47.14,28.6,33,247
MD,MD-SD,Șoldănești,2002,Z2,2,0,0.01822621460580879,9,0,0.65,1.42,7.07,47.82,28.8,30,244
MD,MD-ST2,Ștefan Vodă,2002,Z1,0,0,0.009134684189400336,7,0,0.33,1.1,6.43,46.52,29.67,35,250
MD,MD-TA,Taraclia,2002,Z1,0,0,0.009134684189400336,11,1,0.33,6.98,12.31,45.9,28.67,37,252
MD,MD-TE,Telenești,2002,Z2,0,0,0.009134684189400336,11,0,0.33,1.73,7.06,47.5,28.37,31,246
MD,MD-UN,Ungheni,2002,Z2,0,0,0.009134684189400336,9,1,0.33,6.67,12.0,47.21,27.8,32,246
