country,region_id,region_name,year,risk_zone,i_drought_days,crust_flag,elf_raw,i_frost_days,frost_catastrophic,lr_standard_pct,lr_winter_pct,lr_full_pct,lat,lon,clay_pct,sowing_doy
PL,PL-DS,Lower Silesia,1999,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,51.13,16.99,30,245
PL,PL-KP,Kuyavian-Pomeranian,1999,Z3,29,0,0.9957791963739967,0,0,35.74,0.0,40.74,53.17,18.01,28,243
PL,PL-LU,Lublin,1999,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,51.25,22.57,32,245
PL,PL-LB,Lubusz,1999,Z3,11,0,0.3022724360915589,2,0,10.85,0.34,16.19,52.22,15.51,27,245
PL,PL-LD,Łódź,1999,Z1,21,0,0.9348381964349612,0,0,33.55,0.0,38.55,51.77,19.46,33,245
PL,PL-MA,Lesser Poland,1999,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,49.71,20.43,30,247
PL,PL-MZ,Masovian,1999,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,52.22,21.01,33,244
PL,PL-OP,Opole,1999,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,50.67,17.93,32,246
PL,PL-PK,Subcarpathian,1999,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,50.06,22.01,28,248
PL,PL-PD,Podlaskie,1999,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,53.13,22.78,27,242
PL,PL-PM,Pomerania,1999,Z3,11,0,0.3022724360915589,0,0,10.85,0.0,15.85,54.18,17.53,27,242
PL,PL-SL,Silesia,1999,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,50.43,19.02,32,246
PL,PL-SK,Świętokrzyskie,1999,Z2,16,0,0.7137158367436659,0,0,25.62,0.0,30.62,50.87,20.63,30,246
PL,PL-WN,Warmia-Mazury,1999,Z1,6,0,0.07001232730440324,3,1,2.51,6.27,13.78,53.83,20.48,25,242
PL,PL-WP,Greater Poland,1999,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,52.41,17.08,29,244
PL,PL-ZP,West Pomerania,1999,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,53.43,15.57,27,242
