country,region_id,region_name,year,risk_zone,i_drought_days,crust_flag,elf_raw,i_frost_days,frost_catastrophic,lr_standard_pct,lr_winter_pct,lr_full_pct,lat,lon,clay_pct,sowing_doy
PL,PL-DS,Lower Silesia,2011,Z3,0,0,0.009134684189400336,12,0,0.33,2.07,7.4,51.13,16.99,30,245
PL,PL-KP,Kuyavian-Pomeranian,2011,Z3,10,0,0.23388549229737815,9,1,8.39,7.3,20.7,53.17,18.01,28,243
PL,PL-LU,Lublin,2011,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,51.25,22.57,32,245
PL,PL-LB,Lubusz,2011,Z3,6,0,0.07001232730440324,10,1,2.51,7.47,14.99,52.22,15.51,27,245
PL,PL-LD,Łódź,2011,Z1,20,0,0.9099889486887538,0,0,32.66,0.0,37.66,51.77,19.46,33,245
PL,PL-MA,Lesser Poland,2011,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,49.71,20.43,30,247
PL,PL-MZ,Masovian,2011,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,52.22,21.01,33,244
PL,PL-OP,Opole,2011,Z2,0,0,0.009134684189400336,5,1,0.33,6.61,11.94,50.67,17.93,32,246
PL,PL-PK,Subcarpathian,2011,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,50.06,22.01,28,248
PL,PL-PD,Podlaskie,2011,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,53.13,22.78,27,242
PL,PL-PM,Pomerania,2011,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,54.18,17.53,27,242
PL,PL-SL,Silesia,2011,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,50.43,19.02,32,246
PL,PL-SK,Świętokrzyskie,2011,Z2,10,0,0.23388549229737815,1,0,8.39,0.17,13.57,50.87,20.63,30,246
PL,PL-WN,Warmia-Mazury,2011,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,53.83,20.48,25,242
PL,PL-WP,Greater Poland,2011,Z3,0,0,0.009134684189400336,10,1,0.33,7.47,12.8,52.41,17.08,29,244
PL,PL-ZP,West Pomerania,2011,Z3,0,0,0.009134684189400336,6,1,0.33,6.79,12.11,53.43,15.57,27,242
