country,region_id,region_name,year,risk_zone,i_drought_days,crust_flag,elf_raw,i_frost_days,frost_catastrophic,lr_standard_pct,lr_winter_pct,lr_full_pct,lat,lon,clay_pct,sowing_doy
HU,HU-BA,Baranya,1992,Z2,0,0,0.009134684189400336,2,0,0.33,0.28,5.61,45.98,18.22,35,255
HU,HU-BE,Békés,1992,Z1,26,0,0.9880322522828535,0,0,35.46,0.0,40.46,46.77,21.1,40,257
HU,HU-BK,Bács-Kiskun,1992,Z1,37,0,0.9997423111534652,4,0,35.88,0.57,41.45,46.57,19.37,35,257
HU,HU-BO,Borsod,1992,Z1,0,0,0.009134684189400336,2,0,0.33,0.28,5.61,48.1,20.78,30,248
HU,HU-CS,Csongrád-Csanád,1992,Z1,32,0,0.9985189177081436,0,0,35.84,0.0,40.84,46.35,20.18,42,258
HU,HU-FE,Fejér,1992,Z2,15,0,0.6372619853422139,3,0,22.87,0.43,28.3,47.12,18.53,35,255
HU,HU-GS,Győr-Moson-Sopron,1992,Z3,19,0,0.8769112337997742,0,0,31.47,0.0,36.47,47.68,17.25,28,253
HU,HU-HB,Hajdú-Bihar,1992,Z1,10,0,0.23388549229737815,1,0,8.39,0.14,13.54,47.52,21.62,38,255
HU,HU-HE,Heves,1992,Z2,0,0,0.009134684189400336,1,0,0.33,0.14,5.47,47.9,20.08,32,250
HU,HU-JN,Jász-Nagykun-Szolnok,1992,Z1,18,0,0.8338967485066187,0,0,29.93,0.0,34.93,47.17,20.18,40,257
HU,HU-KE,Komárom-Esztergom,1992,Z2,12,0,0.38071842411903734,0,0,13.66,0.0,18.66,47.68,18.2,30,253
HU,HU-NO,Nógrád,1992,Z2,3,0,0.025668175767341234,5,0,0.92,0.71,6.63,48.0,19.52,28,250
HU,HU-PE,Pest,1992,Z2,10,0,0.23388549229737815,1,0,8.39,0.14,13.54,47.5,19.38,35,255
HU,HU-SO,Somogy,1992,Z3,38,0,0.9998183959191798,1,0,35.88,0.14,41.03,46.37,17.65,30,255
HU,HU-SZ,Szabolcs-Szatmár-Bereg,1992,Z1,31,0,0.9978995478778538,4,0,35.81,0.57,41.38,47.98,22.0,28,248
HU,HU-TO,Tolna,1992,Z2,25,0,0.983101707501619,2,0,35.28,0.28,40.57,46.47,18.55,35,257
HU,HU-VA,Vas,1992,Z3,0,0,0.009134684189400336,1,0,0.33,0.14,5.47,47.1,16.83,27,253
HU,HU-VE,Veszprém,1992,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.1,17.9,28,253
HU,HU-ZA,Zala,1992,Z3,3,0,0.025668175767341234,0,0,0.92,0.0,5.92,46.58,16.85,28,255
