country,region_id,region_name,year,risk_zone,i_drought_days,crust_flag,elf_raw,i_frost_days,frost_catastrophic,lr_standard_pct,lr_winter_pct,lr_full_pct,lat,lon,clay_pct,sowing_doy
HU,HU-BA,Baranya,1995,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,45.98,18.22,35,255
HU,HU-BE,Békés,1995,Z1,0,0,0.009134684189400336,3,0,0.33,0.43,5.76,46.77,21.1,40,257
HU,HU-BK,Bács-Kiskun,1995,Z1,13,0,0.46592788692288584,0,0,16.72,0.0,21.72,46.57,19.37,35,257
HU,HU-BO,Borsod,1995,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,48.1,20.78,30,248
HU,HU-CS,Csongrád-Csanád,1995,Z1,1,0,0.012913301141131968,0,0,0.46,0.0,5.46,46.35,20.18,42,258
HU,HU-FE,Fejér,1995,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.12,18.53,35,255
HU,HU-GS,Győr-Moson-Sopron,1995,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.68,17.25,28,253
HU,HU-HB,Hajdú-Bihar,1995,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.52,21.62,38,255
HU,HU-HE,Heves,1995,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.9,20.08,32,250
HU,HU-JN,Jász-Nagykun-Szolnok,1995,Z1,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.17,20.18,40,257
HU,HU-KE,Komárom-Esztergom,1995,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.68,18.2,30,253
HU,HU-NO,Nógrád,1995,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,48.0,19.52,28,250
HU,HU-PE,Pest,1995,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.5,19.38,35,255
HU,HU-SO,Somogy,1995,Z3,11,0,0.3022724360915589,0,0,10.85,0.0,15.85,46.37,17.65,30,255
HU,HU-SZ,Szabolcs-Szatmár-Bereg,1995,Z1,11,0,0.3022724360915589,0,0,10.85,0.0,15.85,47.98,22.0,28,248
HU,HU-TO,Tolna,1995,Z2,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,46.47,18.55,35,257
HU,HU-VA,Vas,1995,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.1,16.83,27,253
HU,HU-VE,Veszprém,1995,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,47.1,17.9,28,253
HU,HU-ZA,Zala,1995,Z3,0,0,0.009134684189400336,0,0,0.33,0.0,5.33,46.58,16.85,28,255
